tweetId|text|dayOfTweet|hashtag|language|compound|translated
32626434933526529|Raccoglie il team di e parte per Ginevra alla volta del|2011-02-02|#lift11|fr|0.0|yes
32693661368061952|Looking forward to - will be at the free evening on Thursday!|2011-02-02|#lift11|en|0.5562|yes
32695114803449856|NZZ Bistro|2011-02-02|#smgzh|en|0.0|yes
32695796881162240|ready to go for pré-workshop / happy to welcome all the lifters during this 1st day! (@ Geneva's Lakefront)|2011-02-02|#lift11|en|0.8588|yes
32699504230666240|Der Social Media- Aufschwung beginnt am Kopf!|2011-02-02|#smgzh|de|0.0|yes
32699988223987712|Great meal last night with - Have fun at|2011-02-02|#lift11|en|0.8126|yes
32713073986904064|Lifting it this week. (@ LIFT Conference w/ 10 others)|2011-02-02|#lift11|en|0.0|yes
32715006457937920|Is anyone going to be live-blogging|2011-02-02|#lift11|en|0.0|yes
32723889503084544|if you want to have the participant avatars in the workshop page you can use this greasemonkey script: goo.gl/gX93T|2011-02-02|#lift11|en|0.0772|yes
32726418899075073|Morning from my train! Today: listening to nice things.|2011-02-02|#lift11|en|0.4753|yes
32742247225102336|Arrived at (@ LIFT Conference w/|2011-02-02|#lift11|en|0.0|yes
32750826246111232|If you have NGOs that should be on this page: . Please email me at ak dot mardini at gmail dot com.Thank u|2011-02-02|#egypt|en|0.3182|yes
32750826246111232|If you have NGOs that should be on this page: . Please email me at ak dot mardini at gmail dot com.Thank u|2011-02-02|#jan25|en|0.3182|yes
32752116267220993|Nach streetview und artview macht Guugl mit .ch-Tourismus bald auch snowview in Skigebieten GÄHN!|2011-02-02|#fb|de|0.0|yes
32752453438930944|Workshop on contextual user experience|2011-02-02|#lift11|en|0.0|yes
32753640854786048|Quick bite before riding up to to meet — at Le Printemps|2011-02-02|#lift11|en|0.0|yes
32757081769508864|Creía que si el sueño con café no se quitaba entonces aburrimiento debía ser … pero qué ondas con el jet-lag? [=o)]|2011-02-02|#fb|en|-0.296|yes
32757304503828480|Me voilà à :-) (@ LIFT Conference w/ 29 others)|2011-02-02|#lift11|fr|0.3182|yes
32763997224697856|Sender in .ch lancieren Plattform für MusikerInnen, Labels, Vertriebe und Radios|2011-02-02|#fb|de|0.0|yes
32772577885683712|Welcome to LIFT Conference|2011-02-02|#lift11|en|0.4588|yes
32773557670903808|Laurent's welcome speech for 1st time lifters. Good to be back :)|2011-02-02|#lift11|en|0.836|yes
32776858961453056|on interactions|2011-02-02|#lift11|fr|0.0|yes
32788526110081024|starting, 1000 tech geeks in the room. Huge expectations, as each time.|2011-02-02|#lift11|en|0.2263|yes
32797341895364608|“Transparency is for institutions while privacy is for individuals” Don Tapscott|2011-02-02|#lift11|en|0.0|yes
32807260430274560|Note to self: in die Agenda eintragen!|2011-02-02|#fb|en|-0.636|yes
32837455862304769|As mentions on stage at I take the opportunity to thank then for enabling 3 -ers to attend this year!|2011-02-02|#lift11|en|0.68|yes
32844267462336512|For any info about Wael Ghonim, please call the number on this post (email if possible):|2011-02-02|#egypt|en|0.3818|yes
32844267462336512|For any info about Wael Ghonim, please call the number on this post (email if possible):|2011-02-02|#jan25|en|0.3818|yes
32844947560337409|"Notizen zur Launch-Präsentation von Murdochs Tageszeitung ""The Daily"""|2011-02-02|#fb|de|0.0|yes
32856312186408960|Great first afternoon at :) Skipping the fondue but will be back 1st thing tomorrow|2011-02-02|#lift11|en|0.5499|yes
32859434342424576|Meet my neighbour at LIFT Conference|2011-02-02|#lift11|en|0.0|yes
32868807680720896|1000 People on the move...|2011-02-02|#lift11|en|0.0|yes
32874318652248064|Mythical fondue Théâtre Pitoëff|2011-02-02|#lift11|en|0.0|yes
32876227169624065|"are you able to login to the new android web store? i keep getting ""Invalid Request"" :("|2011-02-02|#android|en|-0.4404|yes
32884914735030272|Heute total kaputt, morgen gehts vollgas weiter|2011-02-02|#fb|de|-0.5256|yes
32886416904032256|Egypt can use this number for dial up: +33172890150 (login 'toto' password 'toto') - thanks to a French ISP (FDN)|2011-02-02|#egypt|en|0.5065|yes
32959073318080512|Always monitoring (@ MazeCube antenne au bout du lac)|2011-02-03|#lift11|fr|0.0|yes
33033207578365952|T-11d|2011-02-03|#fb|en|0.0|yes
33050304886874112|Ready to go|2011-02-03|#lift11|en|0.3612|yes
33058006144913409|Off to day 2 of in the cold. Jack Frost came this morning.. ;)|2011-02-03|#lift11|en|0.2263|yes
33070988455321601|Taking a leap at LIFT Conference|2011-02-03|#lift11|en|0.0|yes
33080713943191552|arrivooooooooooo amici aspettatemiiiiiii!!! :D|2011-02-03|#lift11|en|0.7104|yes
33096678957387776|Does the market website over-the-air install of apps to my Nexus 1 (still on 2.2.2) work? Clicked install but nothing has happened|2011-02-03|#android|en|0.0|yes
33097763004620800|Ah, it's installing now, I guess I have no patience... =)|2011-02-03|#android|en|0.25|yes
33102886531506176|aye, I tweeted too soon, it worked just after I tweeted... =)|2011-02-03|#android|en|0.4939|yes
33104297730248704|I just want to arrive at|2011-02-03|#lift11|en|0.0772|yes
33108546166079489|But Tetris only requires a few skills and timing, FPS takes into account other players and another dimension =)|2011-02-03|#lift11|en|0.4939|yes
33118631319572480|Layers as tree at LIFT Conference|2011-02-03|#lift11|en|0.0|yes
33119488203292672|Hey liftees, what books would you recommend?|2011-02-03|#lift11|en|0.3612|yes
33119518477910016|There is no predetermined ideal path LIFT Conference|2011-02-03|#lift11|en|0.296|yes
33125935804850177|I've finally managed to work on my report, it might be too little but it is something. Now it's time for lunch, I'm starving!! [=o)]|2011-02-03|#fb|en|-0.6467|yes
33127041117192192|"Die Morgennews von DRS suchen eine neue Frauenstimme: (""Bewerbungen von Männern bleiben nicht unberücksichtigt."")"|2011-02-03|#fb|de|0.0|yes
33141587701669888|cool, looks nice, I'll get some pics over the weekend and test the full functionality of the app =)|2011-02-03|#android|en|0.8074|yes
33170730132705280|Break at|2011-02-03|#lift11|en|0.0|yes
33181270833889280|takeaway: Privacy is a full time job. Weekend task: Check online identity. How to:|2011-02-03|#lift11|en|0.0|yes
33186184494579714|"Watching ""Social currencies"" from the office on LiveStream Scoble drunk should be fun"|2011-02-03|#lift11|en|0.2263|yes
33194493658411008|"Steffen P. Walz talk about at conference summarized on a ""napkin"":"|2011-02-03|#lift11|en|0.0|yes
33200162373517312|Off to - better hurry else I'll miss my bus...|2011-02-03|#lift11|en|0.3182|yes
33218471298859009|Interesting presentations at AlpICT Venture Night but Accenture did not really coach them for the Look&Feel of the decks, did they ?|2011-02-03|#lift11|en|0.2144|yes
33218789508120576|oups sorry... much better this one :-) Take that Jerome|2011-02-03|#lift11|en|0.6369|yes
33240966810836992|Steht jetzt voll auf streaming!|2011-02-03|#fb|de|0.0|yes
33250703359090688|After the successful workshop at the manifesto is ready to be signed at|2011-02-03|#lift11|en|0.743|yes
33251863398715392|Last stop of today's experience. Blackberry on its last legs. (@ Little Buddha)|2011-02-03|#lift11|en|-0.296|yes
33261659824848896|RT After the successful workshop at the manifesto is ready to be signed at|2011-02-03|#lift11|en|0.743|yes
33266163693658112|can't stop thinking (post|2011-02-03|#lift11|en|0.2235|yes
33267222507950080|and can't stop relocating|2011-02-03|#lift11|en|0.2235|yes
33298029419171840|love to see the new CM7 boot logo on my :D|2011-02-03|#android|en|0.8494|yes
33327252603281408|Had a great time at for the ALP ICT Venture night, went for food with 16 amazing people, so fun to see everyone again! =)|2011-02-04|#lift11|en|0.9431|yes
33433578150830080|Auch Nonnen sind nur Menschen ;-)|2011-02-04|#fb|de|0.25|yes
33434914237972480|Good meal last night with & a dozen more in Incontro!|2011-02-04|#lift11|en|0.4926|yes
33446328843378688|I'm against piracy if there is a true alternative & therefor signed this manifesto: what about you?|2011-02-04|#lift11|en|0.4215|yes
33447425830035456|Al Jazeera jetzt: Diskussion zwischen Tarik Ramadan und Slavoj Zizek!|2011-02-04|#fb|de|0.0|yes
33451429846847488|So sunny, so|2011-02-04|#lift11|en|0.4754|yes
33467259217248256|Gay socket at|2011-02-04|#lift11|en|0.0|yes
33475945595674624|Hasan Elahi tells us his crazy story LIFT Conference|2011-02-04|#lift11|en|-0.34|yes
33477188753821696|Tweets should have 'tag' feature =) Great time at meal|2011-02-04|#lift11|en|0.8074|yes
33480418598588416|RT “@LIFTconference: See Hasan's self-tracking project: ^es”|2011-02-04|#lift11|fr|0.0|yes
33480561574027264|Last day starts with a great talk by ueber-sharer Hasan Elahi (@ LIFT Conference w/|2011-02-04|#lift11|en|0.6249|yes
33480690771165184|The whale vomit that someone tried, or at least he described it as being practically whale vomit =)|2011-02-04|#lift11|en|0.4939|yes
33484857350819840|bridging the school gap by doing LIFT Conference|2011-02-04|#lift11|en|0.0|yes
33506130458054657|No not in Geneva, somewhere in China, Japan or something...|2011-02-04|#lift11|en|-0.296|yes
33520856474845184|Very tempted to go to - Anyone from going to be there? March 23rd-25th in Lyon, France!|2011-02-04|#lift11|en|0.0|yes
33523836771110912|Leaders use “Twiplomacy” to connect with public /via|2011-02-04|#lift11|en|0.0|yes
33524010885193728|think about niwea when you think mobile|2011-02-04|#lift11|en|0.0|yes
33537574853283840|I'll probably join & a bunch of attendees for dinner, just let me know likely time/place as I'd be ~30 mins away|2011-02-04|#lift11|en|0.296|yes
33539609279479808|Did you try Shazam or Midomi?|2011-02-04|#lift11|en|0.0|yes
33556020907212800|you should, he'll even sing for you (in German)! Right ? =)|2011-02-04|#lift11|en|0.5411|yes
33556854764216321|Claude Nicollier LIFT Conference|2011-02-04|#lift11|en|0.0|yes
33557953717997568|will be leaving work soon and head down, should arrive just after 6pm or something like that, pending bus times :)|2011-02-04|#lift11|en|0.6705|yes
33558799474364416|It's cool to go into space - Claude Nicollier|2011-02-04|#lift11|en|0.3182|yes
33559436672892929|.@EdithPage: Super meeting you guys at|2011-02-04|#ff|en|0.5994|yes
33559436672892929|.@EdithPage: Super meeting you guys at|2011-02-04|#lift11|en|0.5994|yes
33568364404150272|Great ideas I got worth spreading? Thanks for your inspiration|2011-02-04|#lift11|en|0.9062|yes
33568364404150272|Great ideas I got worth spreading? Thanks for your inspiration|2011-02-04|#ff|en|0.9062|yes
33568518322528257|Thank you and team. was awesome with inspiring talks and great ideas. We have Lift off!|2011-02-04|#lift11|en|0.9299|yes
33569361302126592|The Team LIFT Conference|2011-02-04|#lift11|en|0.0|yes
33570150447849472|just home now, catching next bus, will arrive at 6.30pm ish =)|2011-02-04|#lift11|en|0.4939|yes
33594449317593089|: Excellent presentations. Nice and valuable people. 3 days really refreshing! Thanx to team. (CU pâki)|2011-02-04|#lift11|en|0.8718|yes
33610422149971968|Very cool lebanese dinner with happy Lifters!! Le Diwane|2011-02-04|#lift11|en|0.7831|yes
33673275280203776|merci pour le|2011-02-04|#ff|fr|0.3612|yes
34997250774007808|"New version of ""Cheating Birds"" published :)"|2011-02-08|#android|en|-0.1531|yes
35004404801212416|me voy a tomar sol … si queda algo! [=o/]|2011-02-08|#fb|en|0.0|yes
35016370450075649|Off to meetup for some drinks with some of the and guys! will be at Lady Godiva!|2011-02-08|#swlau|en|0.0|yes
35027223354413056|so; dann mal auf in's Getümmel|2011-02-08|#pokert|de|0.0|yes
35029583279558656|wifi pw anyone? Check in 4 swarm badge!|2011-02-08|#pokert|en|0.0|yes
35038024249118720|again on foursquare (@ Plaza Club w/ 18 others)|2011-02-08|#pokert|en|0.0|yes
35038876183699456|Ein Dank an mein Vater, der rund 1 Tag lang Rechtschreibfehler in meiner Bachelor Thesis gesucht (und gefunden) hat!|2011-02-08|#fb|de|0.126|yes
35040791650902016|jop, redner uf bühni - veränderet jetz was ;-)|2011-02-08|#pokert|en|0.25|yes
35045741621813248|merci. Endlich mal chli kontroverse, inhalt und unterhaltig. less SC TV advertising pls... Twitter feed s slow...|2011-02-08|#pokert|en|0.0|yes
35049126609686528|wäre sau cool, aber nach Zürich nervt...|2011-02-08|#pokert|de|0.249|yes
35055652657307648|wir verpassen gerade das Social Media Event ever..;-)|2011-02-08|#pokert|de|-0.1531|yes
35081910648569857|at Plaza|2011-02-08|#pokert|en|0.0|yes
35083550373974017|auch noch an der|2011-02-08|#pokert|de|0.0|yes
35086619203608576|Music! Now.|2011-02-08|#pokert|en|0.0|yes
35099318457344000|the party goes on at Plaza|2011-02-08|#pokert|en|0.4019|yes
38925366852726784|People are local and buy local|2011-02-19|#scs11|en|0.0|yes
38929690806722560|Great food, great people but also great weather outside!|2011-02-19|#scs11|en|0.901|yes
38955204183334912|"Aha?! Bei der ""echt praktisch""-Session am werden zunächst einmal große Papierbögen verteilt."|2011-02-19|#scs11|de|0.0|yes
38955796402409472|Nicht vergessen: verlost später ein iPad am|2011-02-19|#scs11|de|-0.0951|yes
38957130723622912|Tauschen mit dem den Vortragsraum.|2011-02-19|#scs11|de|0.0|yes
38975832286437376|Oracle Know-How und Produkte benötigt? Kommt auf mich zu. :-)|2011-02-19|#scs11|de|0.3182|yes
38979884952846336|Erstaunlich wenige iPads auf dem verglichen mit dem BlogCamp vom letzten Jahr. Eure Vermutungen?|2011-02-19|#scs11|de|0.0|yes
38981633562386432|'s Community Guidelines - einfach, verständlich|2011-02-19|#scs11|en|0.0|yes
39054215578001408|Danke fürs Kommen, Sven. Wenn ich noch Tipps fürs Communitymanagement geben kann, lass es mich wissen.|2011-02-19|#scs11|de|0.3612|yes
39055584032591872|Danke für das coole Gespräch beim Apero. Das neue Webcast-Tool von Slideshare findest du unter|2011-02-19|#scs11|de|0.6369|yes
39056175211352064|"Hallo Danke für das coole Gespräch am Apero. Viel Erfolg beim ""Medienfeldzug"" auf dem Deutschen Markt. :-)"|2011-02-19|#scs11|de|0.8807|yes
45471451058421760|sind bei google vor ort. sie schaffen 300 neue arbeitsplätze und so...|2011-03-09|#gch|de|0.2732|yes
45475215681138689|das internet ist wichtig. - der neue schweizer google-boss patrick warnking erzählt uns, was wir wissen ;-)|2011-03-09|#gch|de|0.4215|yes
45475915723055104|we proudly present: die abwesenden|2011-03-09|#gch|en|-0.0772|yes
45476239158423552|bewerben? da musst du googeln|2011-03-09|#gch|de|0.0|yes
45476796057141248|"warnking: ""internet ist chefsache."""|2011-03-09|#gch|en|0.0|yes
45477972752343040|welcome to my candyshop|2011-03-09|#gch|en|0.4588|yes
45480091345620992|emea-forschungschef nelson mattos spricht jetzt. seine kids haben sich via internet verliebt. sweet.|2011-03-09|#gch|de|0.6908|yes
45481188441341952|bei google ist für euch vor ort. fragen?|2011-03-09|#gch|de|0.0|yes
45482692367749121|google rulez europe|2011-03-09|#gch|en|0.0|yes
45483005917138944|rutsche gibts noch. wir schlagen den rekord!!!|2011-03-09|#gch|de|0.0|yes
45483739115036672|darum wollen also alle bei google in zürich arbeiten: hier wird porn rausgefiltert (von hand?)|2011-03-09|#gch|de|0.0772|yes
45484085681979392|rt darum wollen also alle bei google in zürich arbeiten: hier wird porn rausgefiltert (von hand?)|2011-03-09|#gch|de|0.0772|yes
45485960145813504|no bluescreen & free services ;-) --&gt; Also ich wüsste gerne das Geheimnis von Googles Erfolg.|2011-03-09|#gch|de|0.8617|yes
45489117513007104|et voilà: nelson mattos' privater posteingang|2011-03-09|#gch|fr|0.0|yes
45494781576617984|zoogler kommen übrigens nicht aus zug, sondern aus zürich|2011-03-09|#gch|de|0.0|yes
45509438680993792|wc-lektüre auf der google-toilette|2011-03-09|#gch|de|0.0|yes
45523143158267904|und zum abschluss unseres google-besuchs verlosen wir dieses coole google-buch. bitte etwas mit tag retweeten.|2011-03-09|#gch|de|0.7184|yes
49449974244708352|Gorgeous day on the slopes in Morzine|2011-03-20|#fb|en|0.6124|yes
49503044479614976|lässt das wochenende im rest. maschgenlücke ausklingen|2011-03-20|#fb|de|0.0|yes
49518544538451968|Rating for SwissBomb Pitch: 8/10 Idea: 10/10 (rocknroll, great design!)|2011-03-20|#swlau|en|0.6588|yes
49520111199064064|Rating for Zaabla Pitch: 10/10 Idea: 8/10 (in the trend, doable, reflechi, welcome to heaven!)|2011-03-20|#swlau|en|0.5093|yes
49521814015193088|Rating for mamolu Pitch: 9/10 Idea: 5/10 (creative video, good research, what is the difference with sitercity?(|2011-03-20|#swlau|en|0.4404|yes
49523251587715072|many teams focus on the very small Swiss market... weak international focus. I'd love to see more ambitions. Think big.|2011-03-20|#swlau|en|0.3182|yes
49525326828666880|So how many of us have not taken a shower since Friday?|2011-03-20|#swlau|en|0.0|yes
49527796933992448|.@shvi i agree! Working on a sunday is hard perhaps too demanding :)|2011-03-20|#swlau|en|0.5411|yes
49530763049312256|Bravo ... You got a meeting with viva|2011-03-20|#swlau|en|0.0|yes
49531851840290816|Rating for echoUNIT Pitch: 6/10 Idea: 8/10 (go Ivan Moura!)|2011-03-20|#swlau|en|0.0|yes
49532533007847424|What did you learn at|2011-03-20|#swlau|en|0.0|yes
49534068890673152|Rating for ExperTeer Pitch: 5/10 Idea: 7/10|2011-03-20|#swlau|en|0.0|yes
49534159135322112|so we saved the best till last with grap.li :-)|2011-03-20|#swlau|en|0.8617|yes
49535372002197504|Presentations are over. Great job everybody! Amazing range of projects. Looking forward to see new startups soon :-)|2011-03-20|#swlau|en|0.8883|yes
49537480269103104|Thanks to all the paeticipants - great fun!|2011-03-20|#swlau|en|0.8908|yes
49548512916013056|it s the startup weekend in lausanne - you re a star ;)|2011-03-20|#swlau|en|0.2263|yes
49548577093066752|the hashtag is for Startup Weekend Lausanne, it|2011-03-20|#swlau|en|0.0|yes
49554276397228033|Pour ceux que ça intéresse, le webmardi de mai sera en duplex a Helsinki ou à Lausanne! Plus d'infos|2011-03-20|#swlau|fr|0.4574|yes
50812256023351296|Auf zur Social Media Konferenz (@ Schmiede Wiedikon)|2011-03-24|#smmk11|de|0.0|yes
