tweetId|text|dayOfTweet|hashtag|language|compound|translated
382234895231496192|l'esempio di uscire dalla crisi Italiana basta copiare quello che ha fatto IL CANADA nel 1990 per favore fate come loro|2013-09-23|#piazzapulita|fr|-0.0772|yes
314118273966948352|Comment tas réussi a retrouver et un Tweet de NOVEMBRE toi|2013-03-19|#rt|fr|0.0|yes
390119765345587201|Le Château de Nyon|2013-10-15|#switzerland|fr|0.0|yes
304915955094536192|12h30, Via Giuseppe Buffi, availability: 10 free (out of 35)|2013-02-22|#parking|en|0.5106|yes
342005197926703104||2013-06-04|#photooftheday|en|0.0|yes
294562066801496064|quando dice e' A dir poco.|2013-01-24|#ingroia|de|0.0|yes
407265097003040768|Quick walk. waldhotel davos|2013-12-01|#snow|en|0.0|yes
409770732374089728|I really want to win because Im not getting much for|2013-12-08|#christmasrocks|en|0.6865|yes
294564136795389952|Pour vous qui va sortir ?|2013-01-24|#starac|fr|0.0|yes
297810115623542784|Anthony il est parfait ok ?|2013-02-02|#thevoice|fr|0.7096|yes
349510101494800384|Laying in my bed cuz I'm so effing cold|2013-06-25|#switzerland|en|0.0|yes
383905136453885952|en plien frome pour|2013-09-28|#|fr|0.0|yes
307237929787478016|// est en ! Maintenant c'est au tour de Laurène d'y être !!! //|2013-02-28|#nrj12|fr|0.0|yes
409746477833912320|The only time Ive ever been stranded down town no ride ever, Im wearing a tacky sweater.|2013-12-08|#christmasrocks|en|-0.296|yes
409921008800235520|Ek tayo this break pls :(|2013-12-09|#christmasrocks|en|-0.3818|yes
414465725458563072|C'est comme ça que ça se passe à Berlin part. 4 privilege…|2013-12-21|#|fr|0.0|yes
338647703753986048|care to comment on why security are confiscating leaflets about|2013-05-26|#justice4belles|en|0.6808|yes
388960895038423040|Snow came early for some places|2013-10-12|#snow|en|0.0|yes
291556610998927360|FOLLOW ME PLEASE :D xx6|2013-01-16|#liamsfollowspree|en|0.7944|yes
313753334660091904||2013-03-18|#sapevatelo|en|0.0|yes
394604652081463296|J'arrive pas à me lasser de cet album.. C'est abusé.|2013-10-27|#lt|fr|-0.2249|yes
348185361954004992|Sur le chemin de la maison Grand Charmont|2013-06-21|#sky|fr|0.4588|yes
409769229907279872|Dear Santa. All I want for is a lifetime contract for David Moyes.|2013-12-08|#christmasrocks|en|0.4404|yes
409482649737396224|Faut l'avouer, elle est belle!|2013-12-08|#missfrance2014|fr|0.7177|yes
397460790275768322|Bilocale in a Prezzo 189.000€|2013-11-04|#varese|en|0.0|yes
333877437274406913|Do you know (Vaud, Villeneuve|2013-05-13|#switzerland|en|0.0|yes
381764164508602369|Ils me tuent ahah, c'est des bons !|2013-09-22|#lt|fr|-0.4753|yes
335748357496639488|Pas si inaperçu que ça. :(((|2013-05-18|#lrt|fr|0.0|yes
337671115713421312|seguimi e ti seguo, in più ti faccio un cupcake OuO x11|2013-05-23|#rt|de|0.0|yes
393152839583010817|saison qui commence trèèèèès bien. Bande de bouffeurs de cervelles|2013-10-23|#thewalkingdead|fr|0.2732|yes
325356412081418244|Ou aussi tout simplement car je vais pas vous chaque semaine|2013-04-19|#ff|fr|0.0|yes
314763323591766016|in , ZH: Global Account Director - ABB at Wind River|2013-03-21|#zürich|en|0.0|yes
399316938318700544|Felix vous a payé pour participer a l emission?|2013-11-09|#onpc|fr|0.0|yes
288029717846712320|4/2 pour le PSG|2013-01-06|#cdf|fr|0.0|yes
403271616131772418|les (j'ai pas envie de dire gens)... twittos|2013-11-20|#off|fr|-0.0572|yes
398108732510732288|6 Foot 7 Foot de Lil Wayne elle est ouf pour skater.|2013-11-06|#np|fr|0.0|yes
409765701356773376|Its been a while since ive seen this time. Better throw in some national lampoons vacation and go to bed!|2013-12-08|#christmasrocks|en|0.4926|yes
340073296357912577|Le Metropole Montreux|2013-05-30|#switzerland|fr|0.0|yes
414845516208668672|Pirmā Emīlijas pušķotā eglīte &lt;3 Pontresina|2013-12-22|#love|en|0.0|yes
404440267664949248|Après cette grosse soirée je vais me coucher bonne nuit|2013-11-24|#off|en|0.0|yes
409765654619639808|BUT NOOOO FUVKING KENDALL BULLSHIT IS GOING TO GET HARRY FOR SHE GETS EVERYTHING SHE POINTS AT FUVK OFF!!!|2013-12-08|#christmasrocks|en|-0.795|yes
299073798878138368|Et je doit tenir tout la journée|2013-02-06|#lt|fr|0.0|yes
415286004116111360|Moi je remonte mdrrrrrrr|2013-12-24|#lrt|fr|0.0|yes
317978104259805184||2013-03-30|#swiss|en|0.0|yes
409765200951119872|people thinking boys spending in america no family is more important than america|2013-12-08|#christmasrocks|en|-0.0276|yes
384433428101619712|Aareschlucht (canyon)|2013-09-29|#sky|en|0.0|yes
329705750383431680|il reste des torn? et follow moi je follow back que si t'es torn. ✌|2013-05-01|#rt|fr|-0.4588|yes
397105587516760065|La Patrona gran esitos en TE AMOOOOOO TOTAL MI PATRONA SZERETLEK IZA DE|2013-11-03|#hungria|fr|0.6249|yes
411615690958053376|Vieux-Moulin, hors du véhicule (via|2013-12-13|#controleurs|fr|0.0|yes
301413671370911744|et comme une idiote je me fais avoir a chaque fois|2013-02-12|#lt|fr|-0.2023|yes
409766752352886784|Justin Biebers album has officially re-surfaced|2013-12-08|#christmasrocks|en|0.0|yes
399668455995367424|I'm proud of you! !❤ and wait for|2013-11-10|#bestmale|en|0.5696|yes
295943220020510720|Meilleur sport que jconnaisse !|2013-01-28|#lrt|fr|0.6696|yes
385312570267422720|My life|2013-10-02|#np|en|0.0|yes
414731825706455040||2013-12-22|#sky|en|0.0|yes
406610404597833729|;) Naters|2013-11-30|#|en|0.2263|yes
385946780438765568|Lulu lembra Kamieser/ Claudinha quase é Kamilla loira / Kamilla cantou com C.Brown e tocou KK / Eli cantou com Daniel !#Caprichete|2013-10-04|#thevoice|fr|0.7118|yes
292679346844479488|Les Caps de ma ! ! ❤❤|2013-01-19|#tl|fr|0.0|yes
346695336632393728|Caravate|2013-06-17|#black|en|0.0|yes
409770374847397888|Just got me my first gift... :)|2013-12-08|#christmasrocks|en|0.4588|yes
397269080027443200|in autumn, Wettsteinplatz|2013-11-04|#basel|en|0.0|yes
337449750376894464|so beginnt ein schöner Tag. Mit next One in der in :-)|2013-05-23|#basel|de|0.7351|yes
402440193812471808|non c'è spirito d'iniziativa siamo sempre fatti|2013-11-18|#emiskilla|fr|-0.128|yes
309350847991648257|Perso je reagirai comme Aurelie !|2013-03-06|#lesanges5|fr|0.4199|yes
326768561920024576|mon lisseur!|2013-04-23|#jesuisincapabledevivresans|fr|0.0|yes
409745334395342848|One thing on my wishlist: soundproof headphones|2013-12-08|#christmasrocks|en|0.0|yes
340367597105213441|au malade.. ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤|2013-05-31|#ff|fr|0.0|yes
296315135839072257|Niveau sport se sera dur.. Trop mal au genou.. Mais quandmeme|2013-01-29|#lasttweet|fr|-0.5423|yes
335130730365603840|I voted for 04 Azarbeitschan and 09 Greece !!! Unfortunately cannot vote for 16 Switzerland :( so it's up to you :) thanks|2013-05-16|#esc2013|en|0.3561|yes
409137432559636480|Finalmente a|2013-12-07|#casa|en|0.0|yes
294331207825641472|07h30, Via Antonio Fogazzaro, availability: 5 free (out of 13)|2013-01-24|#parking|en|0.5106|yes
391999198876663809||2013-10-20|#follow|en|0.0|yes
312711852041842688|Moi c'est ce que je vais faire|2013-03-15|#lrt|fr|0.0|yes
409751197227032576|wz amzing as usua!l...brings bck e true meanin of|2013-12-08|#christmasrocks|en|0.4753|yes
401142207543267329|to the training camp in last week. I learned so much and was able to get this sweet…|2013-11-15|#switzerland|en|0.0|yes
387296851164397568|Bonne nuit|2013-10-07|#off|en|0.0|yes
313995073383718913|I 'm the bigest fan in switzerland I Loove u &lt;3 followy back pls :) hahaha|2013-03-19|#|en|0.8481|yes
310591983137722368|Aaaaahhh je veux voir sa viiiiiite|2013-03-10|#lrt|fr|0.0772|yes
312611203807592448|En gros cet episode etait dingue|2013-03-15|#tvd|fr|-0.34|yes
382558614487306241|Psq sinon je le verrait juste en été.. Sa va trop me saouler...|2013-09-24|#lt|fr|0.0|yes
315561790513741824|Et voilà, est terminé.|2013-03-23|#earthhour2013|fr|0.0|yes
393689306742931456|! Hier mon libraire à reçu ma commande! &lt;3|2013-10-25|#ff|fr|0.0|yes
396053640127217665|Comunque io preferivo i Freenoys|2013-10-31|#xf7|en|0.0|yes
319893502899154944|V) vai a lavorare|2013-04-04|#alfabetoconcanzoni|en|0.0|yes
348874051697123328|“@mikemacapple: Noch zwei Whistleblower und die Amis finden in Ecuador Chemiewaffen.”|2013-06-23|#fb|de|0.0|yes
317672838939160576|FOLLOW ME PLEASE I'M FROM SWITZERLAND LOVEE YOUU❤❤❤|2013-03-29|#followunionj|en|0.3182|yes
292238473505685504|it should be me because I'm SWISS and i love you guys soooooo much x 2|2013-01-18|#followme1d|en|0.6369|yes
414333848236089344|tu passe du bon son|2013-12-21|#skyrock|fr|0.4404|yes
339671410324672512|Note to self : Koffein kann Rechtschreibung schwächen !|2013-05-29|#lasttweet|de|-0.4753|yes
310331410672148480||2013-03-09|#love|en|0.0|yes
315973110157438976|Comment a de la repartie, incroyable.|2013-03-24|#m6|fr|0.0|yes
312853413505413120|Macklemore - Can't Hold Us|2013-03-16|#np|en|0.0|yes
343459450432126976|und was ist mit|2013-06-08|#occupygezi|de|0.0|yes
321420947204747265|Lugano City|2013-04-09|#switzerland|en|0.0|yes
304619772878929920|L'Unione delle Repubbliche Sovietiche Europee sta arrivando, tradendo ogni intenzione dei fondatori!|2013-02-21|#sapevatelo|fr|-0.5983|yes
300015656651350016|"A very special rock band closing band - ""The Lilipute"" (at Palais Mascotte) [vid] —"|2013-02-08|#lift13|en|0.4576|yes
316498836665298944|Social Media ist uralt. Neu ist nur das Digitale. Dr. Werner T. Fuchs.|2013-03-26|#smm13|de|0.0|yes
415192808648368128|In the stood the stalls of the growers, bakers, and butchers of…|2013-12-23|#market|en|0.0|yes
408036619313115136|ZUM 25 JÄHRIGEN BESTEHEN VON gibt's in ein mit im Balthes (RoseClub² RV )|2013-12-04|#ravensburg|de|0.0|yes
381814023320506369|Pire !! RT Il sort quand leur pour ??? Jcomprends plus rien moi lol|2013-09-22|#iphone|fr|-0.287|yes
328088586807308288|Ça te brise le coeur quand une amie te pique ta meilleure amie ... si ça te déjà arrivé...|2013-04-27|#rt|fr|0.8481|yes
311244761916903424|Dodo Time..|2013-03-11|#off|en|0.0|yes
340533231382323200|a perché è pazzo per la , anche più di me, e perché ama gli alberi e il verde, come me, ma più competente. ;)|2013-05-31|#ff|fr|0.8204|yes
409745628156006400|Join us at 11.00am as the season gets into full swing. We now have four trees up!|2013-12-08|#christmasrocks|en|0.3595|yes
409751042440454144|Got most of the present done with today thanks god|2013-12-08|#christmasrocks|en|0.6124|yes
409741086232289280|My kitten keeps biting the tree|2013-12-08|#christmasrocks|en|0.0|yes
303466264502861824|Beyeler Foundation|2013-02-18|#art|en|0.0|yes
341953579453644801|A toute|2013-06-04|#bbl|en|0.0|yes
404550736002170880|Parce qu'on tient le remplaçant d'#evra en|2013-11-24|#edf|fr|0.0|yes
294329455218921472|Bizarrement j’ai pas super sommeil…|2013-01-24|#lasttweet|fr|-0.4847|yes
290223243011448832|qui sont expertes en ( cc )|2013-01-12|#jeconnaisdespersonnes|fr|0.0|yes
317653415067000832|Ville de Genève *|2013-03-29|#lrt|fr|0.0|yes
409900430416572417|We might actually have a white|2013-12-09|#christmasrocks|en|0.0|yes
290099849980960769|": No one WANTS us, No one WANTS us,No one WANTS us,We don't care! We are Barnsley, Super Barnsley, We are Barnsleyfrom Oakwell! 290099862677094402|222533172|2013-01-12 14:16:11|I'm at Duna Lanzo (Lanzo D'Intelvi) 290099875977236480|551683306|2013-01-12 14:16:14|@Maitetxuu felicidades chica !! Muy bien !! Disfrutas bien ! Besos 290099882553929728|384480294|2013-01-12 14:16:16|Chez ma mère le samedi c'est le jour du ménage... 290100015135862785|62238785|2013-01-12 14:16:48|Moet&amp;Chandon and Macarons (@ Manta Bar) 290100038783365120|486843710|2013-01-12 14:16:53|Maç Sonucu: Türk Telekom 70 - Galatasaray Medical Park 76 / Tebrikler 290100056885968896|441015775|2013-01-12 14:16:58|@LiilyyBrown mdrrr le salon c'est fini sa depuiiiiiiiiii 290100075613523968|338641695|2013-01-12 14:17:02|I'm at Zürich Hauptbahnhof (Zürich, ZH) w/ 5 others 290100112657637376|76610762|2013-01-12 14:17:11|I'm at Lenk im Simmental (Lenk im Simmental, Bern) 290100118382837760|67855252|2013-01-12 14:17:12|Dubbioso. 290100137911533568|524672153|2013-01-12 14:17:17|Gros bb moi mm en auto il me quitte pas 290100145612283905|964709312|2013-01-12 14:17:19|@Duygu_Ketur BRAVOO !!! 290100164444708864|572200239|2013-01-12 14:17:23|Odio immenso quando si è dal parrucchiere e i capelli ti si infiltrano nell'orecchio! ✂ 290100167548489730|523425849|2013-01-12 14:17:24|Ich machte ein Foto Im Baumgarten Felben 290100209105633281|969671839|2013-01-12 14:17:34|@FenerbahcEmre60 yes 290100260745928704|17348149|2013-01-12 14:17:46|Уфф.. Ждем посадки на любимый Аэрофлот.. (@ Dnata Skyview Lounge) 290100280010358785|74674763|2013-01-12 14:17:51|@nicolasirkis je remarque que beaucoup de journaliste possèdent déjà BCP. N'avez vous pas peur des risques de fuites avant le 11/02? 290100306228940800|1010687791|2013-01-12 14:17:57|À l'hôpital :-(( 290100358368346114|39604094|2013-01-12 14:18:09|@Marjolicious aka la kalash. T en place kom dhab! 290100367121870848|1010687791|2013-01-12 14:18:11|Je veux 1'000 Tweets !! 290100374000525312|472358914|2013-01-12 14:18:13|VIDEO.- Mujer que alumbró en el baño de un salón en Megacentro no sabía que estaba embarazada - Telenoticias 290100380711391232|404773953|2013-01-12 14:18:15|@MariaMunar1 t'sais que c'est obliger d'y aller ou ta 4 heures de retenu !!!!!!! Trop des FDP 290100407961800706|74424395|2013-01-12 14:18:21|@grantdyson just seen it retweet ed by owls fan thought it funny 290100416702734338|541668935|2013-01-12 14:18:23|Sur le chemin de la patinoire avec l'autre con de 290100447136608256|119437391|2013-01-12 14:18:31|@BWCOAST sur le gif que ta mis sur tumblr avec les cours de l'ancre sur la main ahahaha 290100480875577345|293056751|2013-01-12 14:18:39|on tuesday I'm going to see my beautiful black angels (jacki and nathi ♡) 290100538761154560|369504998|2013-01-12 14:18:52|Demi-P c'est d'la merde 290100588459462656|29175662|2013-01-12 14:19:04|Interessante Erkenntnisse aus der Alpha - Phase meiner App: 1x in den Keller und zurück = 5x IP-Vergabe o_O 290100602887868417|81372836|2013-01-12 14:19:08|@Kohhn_ lol il suo colorito mi ha ispirata un sacco! xD 290100604393619456|1010687791|2013-01-12 14:19:08|Perso moi j'ai mange à 14h ! 290100631140708353|369504998|2013-01-12 14:19:14|Rohff c'est de la merde 290100653936758784|1010687791|2013-01-12 14:19:20|J'ai raté le 15:15 290100658579857409|19251991|2013-01-12 14:19:21|Flughund, kurz vor dem Start. Grenze Deutschland / Schweiz 290100669606658048|1010687791|2013-01-12 14:19:24|1519 290100673259909120|386224727|2013-01-12 14:19:24|Her yazilani ustune aliniyosun ya, yapma! O kadar onemli degilsin.. 290100690267824128|289864258|2013-01-12 14:19:29|I'm at Dior (Mendrisio, TI) 290100700225077248|362089145|2013-01-12 14:19:31|On ecoute Mulher Melancia Vai Vai chez Steve hahahahhahahaha 290100700367704064|839998764|2013-01-12 14:19:31|http://t.co/XEDqLj8i 290100710698270721|391575326|2013-01-12 14:19:33|Bon, go boire un verre in Friiiibourg 290100761331920897|1010687791|2013-01-12 14:19:45|Je sort je dors pas j'ai pas chez moi !! 290100811751624704|524672153|2013-01-12 14:19:58|La fatigue 290100849097715712|17581659|2013-01-12 14:20:06|I just ousted Manuela S. as the mayor of Starbucks on 290100895868399616|461568934|2013-01-12 14:20:18|@AndycSepulveda yo soy un loco de esos 290100917448105985|15034772|2013-01-12 14:20:23|A patinar un ratito... (@ Kunsteisbahn Brügglifeld) 290100961773490176|441015775|2013-01-12 14:20:33|@LiilyyBrown toi aussi fo aller au 55 le samedi c tt 290101049312808960|369504998|2013-01-12 14:20:54|Morray 290101069911031808|221458047|2013-01-12 14:20:59|I'm at SZU Zürich Binz w/ 290101100139409408|47706812|2013-01-12 14:21:06|@_Swayb C'est bien connu. La qualité légendaire des terrains de tennis Suisses est la raison pour laquelle les joueurs français y vivent :-P 290101132863356928|74506350|2013-01-12 14:21:14|@HAL9000_ yay! 290101147233038336|232303513|2013-01-12 14:21:17|quer dizer que você é skatista ? conte-me mais como consegue manter esse tênis sempre novinho. 290101163225907200|701364613|2013-01-12 14:21:21|#rt seguimi e ti seguo!! 290101220360732672|371243|2013-01-12 14:21:35|#instaplace Belalp 290101221623209984|461034694|2013-01-12 14:21:35|Des fois, je vois les commentaires sur fb, je me dis Je répond après"" et.. Je répond jamais.."|2013-01-12|#picoftheday|fr|0.9672|yes
411956036887515136|OH LA HONTE INTERNATIONAAAAAAAAAAAAAAALES|2013-12-14|#nma|fr|-0.4767|yes
403246291419140096|poto tu peu demande de me follow sur mon tiwtter stp|2013-11-20|#|fr|0.0|yes
322285144071356416|benim sehrim Im Baumgarten Felben|2013-04-11|#switzerland|de|0.0|yes
308596457097809921|Bender sera-t-il tjs le consultant neutre de si son frère est candidat?|2013-03-04|#vs13|fr|0.0|yes
409763220253966337|time to get in the spirit|2013-12-08|#christmasrocks|en|0.1779|yes
415769996586156032|"Tout le monde dort et t'a moi réveillée qui attend plus que de pouvoir ouvrir les cadeaux 415770012478373888|845919817|2013-12-25 09:04:30|Bonjour 415770050273214465|584989762|2013-12-25 09:04:39|@AaaaaaAlessia buon Natale 415770056245923840|2207323498|2013-12-25 09:04:40|Me 415770058825424896|513378684|2013-12-25 09:04:41|T'en pis j'continue a tweeter hihi 415770082787475456|191838664|2013-12-25 09:04:47|Sueños asi quiero tener todos los dias. 415770106313342976|1405913419|2013-12-25 09:04:52|Der habe ichs beigebracht, für euch auch liebe seriöse der türkische INNEN-MIN heisst MUAMMER! 415770131151982593|1052747041|2013-12-25 09:04:58|@MileyCyrus Merry Christmas princess♡♡ 415770150261256192|584989762|2013-12-25 09:05:03|@AliceDitsi buon natale 415770151393722368|74506350|2013-12-25 09:05:03|JE L'AI, JE L'AI ! JE L'AI ! 415770156636598272|117488321|2013-12-25 09:05:04|❤❤cafe da manha de hotel❤❤ 415770176655990785|878770364|2013-12-25 09:05:09|Own it - Drake 415770225418989568|194951981|2013-12-25 09:05:21|@JRohmer si seulement 415770263293534208|2207323498|2013-12-25 09:05:30|Me 415770285045198848|584989762|2013-12-25 09:05:35|@IlaFabb buon natale 415770285200392192|446578922|2013-12-25 09:05:35|Mon plus beau cadeau n'est pas la 415770295731888129|389497565|2013-12-25 09:05:37|È Natale e ha iniziato a nevicare. Ponte ti amo 415770312673087488|513378684|2013-12-25 09:05:41|L'annee 2013 fut franchement une année de merde 415770332545679360|74506350|2013-12-25 09:05:46|À MOI LA NEXT GEEEEEEN ÉTIENNE 415770423058759680|513378684|2013-12-25 09:06:08|Enfaite sa fais 2 3 ans que sa part en couille in my life 415770447901622272|341151848|2013-12-25 09:06:14|@iltaccoditalia 415770468374040576|584989762|2013-12-25 09:06:18|@alessia_sanctis Buon Natale 415770485340012544|1056663528|2013-12-25 09:06:23|Damn it . Cable car tutup sbb angin kuat . Jalanjalan je lahh aq arinie 415770490301870080|15775226|2013-12-25 09:06:24|Tanken... (@ Jet Tanke Ravensburg) 415770511751524352|90011231|2013-12-25 09:06:29|Corny im Koffer, das Crack des Spontanmampfenden. 415770512997236736|169418968|2013-12-25 09:06:29|#weather 415770536946708481|1405913419|2013-12-25 09:06:35|@20min So was lernen wir heute? Copy-Paste ist niemals gut, liebe seriöse Schweizer Medien!!! 415770565342134272|1024081591|2013-12-25 09:06:42|Joyeux Noël a tous ! 415770572094980096|513378684|2013-12-25 09:06:43|Mais la sa va mieux pis j'ai changer ma façon de penssée et sa faut du bien 415770585516761088|1074393828|2013-12-25 09:06:46|Joyeux Noël a tous 415770589279027200|524352424|2013-12-25 09:06:47|Malgré que ça me fait chier je pense que dans une semaine a cette heure la je serais dans le mal..! 415770596124151808|778265971|2013-12-25 09:06:49|I LOVE CHRISTMAS 415770601438330880|584989762|2013-12-25 09:06:50|@BlueFairy994 buon Natale 415770625228419072|1433025751|2013-12-25 09:06:56|Ora si aprono i regalo 415770661999480832|932620922|2013-12-25 09:07:05|Y a personne qui est réveillée chez moi 415770692328894464|1405913419|2013-12-25 09:07:12|@YsmnKlkt ist nicht das erste kommt regelmässig vor. Nicht wahr ? 415770692664455168|1433025751|2013-12-25 09:07:12|Anche se per me non ce ne sono 415770735832203264|513378684|2013-12-25 09:07:22|Mhhh je crois qu'il reste des mandarines 415770748020875264|214992861|2013-12-25 09:07:25|'Cri sveglia alle 12.30 dobbiamo andare' OKAY CHE SONO LENTA A VESTIRMI MA SVEGLIARMI DUE ORE E MEZZA PRIMA GFCHRXY DAI. 415770754312331264|2193983721|2013-12-25 09:07:27|@MrAncelotti grazie Mister Carletto...in Ac Milan ci manca la tua presenza...auguri...e spero di rivederti in panchina al tuo e nostro Milan 415770766706491392|560135882|2013-12-25 09:07:30|Direction le taff 415770843671982080|584989762|2013-12-25 09:07:48|@VVezzali Buon Natale 415770863628451840|15189855|2013-12-25 09:07:53|Was ist ein guter Wein? Er darf keinen Pferdestallgeruch haben. 415770899670106112|74506350|2013-12-25 09:08:01|Ma sœur normalement j'aurais du la recevoir en janvier"""|2013-12-25|#nature|fr|0.9697|yes
383560300240199680|"adopt resolution on Voting results: 40 States vote ""yes"", 1 ""no"" vote (#Venezuela), 6 ""abstentions""."|2013-09-27|#syria|en|0.1779|yes
333641113720209408|On dirait que ce compte est un rotot|2013-05-12|#hollandedémission|fr|0.0|yes
342390525908893697|J'ai adoré cet épisode de|2013-06-05|#pékinexpress|fr|0.5994|yes
409767843652067328|Two people dont just fall in love on Eve, like that is not a thing.|2013-12-08|#christmasrocks|en|0.7717|yes
346217248735756288||2013-06-16|#photooftheday|en|0.0|yes
